URL,Status,Indexability,Google coverage (URL Inspection 2026-09-02),Last crawl (Google),Canonical,Page type,Primary entity (H1),Primary intent,Main words,SVG words,Collapsed <details> words,Internal inlinks (all),Internal inlinks (in-content),Outlinks internal,Outlinks external,Schema,Last modified (sitemap),dateModified (JSON-LD),Duplicate cluster,Conversion action,Title len,Desc len,og:image,Risk,Recommendation
/blog/nfc-smart-rings-guide/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/nfc-smart-rings-guide/,blog-post,NFC Smart Rings,informational,2414,0,449,3,3,7,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/nfc-branding-cards/,/rfq/",59,141,.svg,og:image SVG,IMPROVE
/blog/nfc-stickers-marketing-campaigns/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/nfc-stickers-marketing-campaigns/,blog-post,NFC Stickers for Marketing Campaigns,informational,2392,0,434,6,2,9,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/nfc-branding-cards/,/rfq/",53,135,.svg,og:image SVG,IMPROVE
/blog/nfc-tag-not-scanning-iphone-fix/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/nfc-tag-not-scanning-iphone-fix/,blog-post,NFC Tag Not Scanning on iPhone? Quick Fixes,informational,2658,0,470,3,3,8,5,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/nfc-branding-cards/,/rfq/",60,134,.svg,og:image SVG,IMPROVE
/blog/nfc-tap-google-review/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/nfc-tap-google-review/,blog-post,NFC Tap-to-Google-Review,informational,2216,0,373,2,2,8,5,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-09,2026-07-09T12:00:00Z,,"/contact/nfc-branding-cards/,/rfq/",62,148,.svg,title>60; og:image SVG,IMPROVE
/blog/nfc-wedding-favor-tags/,200,indexable,URL is unknown to Google,,https://proudtek.com/blog/nfc-wedding-favor-tags/,blog-post,NFC Wedding Favor Tags with Photo Sharing,informational,2399,0,377,2,2,10,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T12:00:00Z,,"/contact/nfc-branding-cards/,/rfq/",58,146,.svg,og:image SVG; unknown to Google,IMPROVE
/blog/nfc-wine-spirits-eu-epr-compliance/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/nfc-wine-spirits-eu-epr-compliance/,blog-post,NFC for Wine and Spirits,informational,2500,0,454,7,3,6,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/nfc-branding-cards/,/rfq/",61,149,.svg,title>60; og:image SVG,IMPROVE
/blog/pharmaceutical-cold-chain-rfid-temperature-logging/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/pharmaceutical-cold-chain-rfid-temperature-logging/,blog-post,Pharmaceutical Cold Chain RFID for Vaccines,informational,2035,0,341,4,2,5,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/rfid-labels-tags/,/rfq/",60,141,.svg,og:image SVG,IMPROVE
/blog/rain-rfid-2026-trends/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rain-rfid-2026-trends/,blog-post,UHF RAIN RFID in 2026,informational,2670,0,546,3,3,9,4,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/rfid-labels-tags/,/rfq/",60,137,.svg,og:image SVG,IMPROVE
/blog/rfid-asset-tracking-cost-benefit/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-asset-tracking-cost-benefit/,blog-post,RFID Asset Tracking Cost-Benefit Analysis,informational,2072,0,504,2,2,8,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T12:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",58,150,.svg,og:image SVG,IMPROVE
/blog/rfid-asset-tracking-warehouses/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-asset-tracking-warehouses/,blog-post,RFID Asset Tracking for Warehouses,informational,2692,0,638,12,9,10,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T10:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",51,126,.svg,og:image SVG,IMPROVE
/blog/rfid-blood-bank-tracking-fda-21-cfr-part-11/,200,indexable,URL is unknown to Google,,https://proudtek.com/blog/rfid-blood-bank-tracking-fda-21-cfr-part-11/,blog-post,RFID Blood Bank Tracking,informational,2095,0,329,4,2,6,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/rfid-labels-tags/,/rfq/",58,135,.svg,og:image SVG; unknown to Google,IMPROVE
/blog/rfid-card-demagnetized-myth-explained/,200,indexable,URL is unknown to Google,,https://proudtek.com/blog/rfid-card-demagnetized-myth-explained/,blog-post,Can an RFID Card Be Demagnetized? The Real Fix,informational,2779,0,566,2,2,8,4,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/custom-rfid-cards/,/rfq/",63,134,.svg,title>60; og:image SVG; unknown to Google,IMPROVE
/blog/rfid-card-how-it-works/,200,indexable,Submitted and indexed,2026-07-09,https://proudtek.com/blog/rfid-card-how-it-works/,blog-post,How Does an RFID Card Work? The Tech Inside,informational,2642,0,459,2,2,9,3,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/custom-rfid-cards/,/rfq/",60,143,.svg,og:image SVG,IMPROVE
/blog/rfid-card-materials-pvc-pet-abs-wood/,200,indexable,URL is unknown to Google,,https://proudtek.com/blog/rfid-card-materials-pvc-pet-abs-wood/,blog-post,RFID Card Materials,informational,2984,0,471,9,2,8,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/custom-rfid-cards/,/rfq/",56,148,.svg,og:image SVG; unknown to Google,IMPROVE
/blog/rfid-conference-badges-guide/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-conference-badges-guide/,blog-post,RFID Conference Badges,informational,2260,0,415,2,2,10,5,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-09,2026-07-09T12:00:00Z,,"/contact/event-rfid/,/rfq/",59,152,.svg,og:image SVG,IMPROVE
/blog/rfid-data-encoding-memory/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-data-encoding-memory/,blog-post,RFID Data Encoding and Memory Structures,informational,3178,0,527,8,2,11,2,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/rfid-readers/,/rfq/",57,148,.svg,og:image SVG,IMPROVE
/blog/rfid-elevator-floor-access/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-elevator-floor-access/,blog-post,RFID Elevator and Floor Access Control,informational,2701,0,410,6,3,8,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/access-control-keyfobs/,/rfq/",55,149,.svg,og:image SVG,IMPROVE
/blog/rfid-event-access-control-setup/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-event-access-control-setup/,blog-post,How to Set Up RFID Event Access Control,informational,2248,0,409,8,6,11,2,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-07,2026-07-07,,"/contact/event-rfid/,/rfq/",56,109,.svg,og:image SVG,IMPROVE
/blog/rfid-event-wristband-revenue-impact/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-event-wristband-revenue-impact/,blog-post,How RFID Wristbands Lift Event Revenue,informational,2117,0,355,6,6,7,6,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-08-25,2026-08-25,,"/contact/event-rfid/,/rfq/",55,132,.jpg,,KEEP
/blog/rfid-frequencies-lf-hf-uhf-explained/,200,indexable,Crawled - currently not indexed,2026-07-10,https://proudtek.com/blog/rfid-frequencies-lf-hf-uhf-explained/,blog-post,RFID Frequencies Explained,informational,3249,0,491,17,13,14,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,/rfq/,60,100,.svg,og:image SVG,IMPROVE
/blog/rfid-healthcare-patient-tracking/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-healthcare-patient-tracking/,blog-post,RFID in Healthcare,informational,2304,0,307,4,2,12,5,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-09,2026-07-09T12:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",63,139,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-hotel-keycard-cost-comparison/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-hotel-keycard-cost-comparison/,blog-post,Hotel Key Card Cost Comparison by Technology,informational,2691,0,522,5,5,11,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/hotel-rfid/,/rfq/",61,136,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-interference-metal-environment-solutions/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-interference-metal-environment-solutions/,blog-post,RFID Interference in Metal,informational,2131,0,408,3,3,8,3,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/rfid-labels-tags/,/rfq/",62,148,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-inventory-roi-calculator/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-inventory-roi-calculator/,blog-post,RFID Inventory ROI Calculator,informational,2245,0,435,10,10,7,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/rfid-labels-tags/,/rfq/",61,151,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-item-level-tagging-cost-model-apparel/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-item-level-tagging-cost-model-apparel/,blog-post,RFID Item-Level Tagging Cost Model for Apparel,informational,2767,0,581,6,5,6,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/rfid-labels-tags/,/rfq/",63,151,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-key-fob-access-control/,200,indexable,Crawled - currently not indexed,2026-08-29,https://proudtek.com/blog/rfid-key-fob-access-control/,blog-post,RFID Key Fob Access Control Systems Explained,informational,2814,0,575,6,3,11,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/access-control-keyfobs/,/rfq/",62,104,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-laundry-system-roi/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-laundry-system-roi/,blog-post,How RFID Laundry Systems Save Money,informational,2922,0,600,11,3,8,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/laundry-rfid/,/rfq/",52,113,.svg,og:image SVG,IMPROVE
/blog/rfid-laundry-tags-buyers-guide/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-laundry-tags-buyers-guide/,blog-post,RFID Laundry Tags,informational,2665,0,502,8,5,11,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/laundry-rfid/,/rfq/",58,138,.svg,og:image SVG,IMPROVE
/blog/rfid-led-tags-warehouse-location/,200,indexable,URL is unknown to Google,,https://proudtek.com/blog/rfid-led-tags-warehouse-location/,blog-post,RFID LED Tags for Warehouse Item Location,informational,2777,0,624,3,3,9,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/rfid-labels-tags/,/rfq/",58,118,.svg,og:image SVG; unknown to Google,IMPROVE
/blog/rfid-logistics-supply-chain/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-logistics-supply-chain/,blog-post,RFID in Logistics and Supply Chain,informational,2445,0,625,5,3,7,3,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/rfid-labels-tags/,/rfq/",51,152,.svg,og:image SVG,IMPROVE
/blog/rfid-manufacturer-iso-9001-14001-certification-verification/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-manufacturer-iso-9001-14001-certification-verification/,blog-post,Verifying ISO 9001/14001 RFID Manufacturers,informational,2294,0,385,17,11,7,2,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,"/contact/rfid-labels-tags/,/rfq/",60,143,.svg,og:image SVG,IMPROVE
/blog/rfid-marathon-race-timing-setup/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-marathon-race-timing-setup/,blog-post,RFID Marathon Timing Chip Setup Guide,informational,2287,0,395,2,2,8,5,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T16:00:00Z,,"/contact/event-rfid/,/rfq/",54,117,.svg,og:image SVG,IMPROVE
/blog/rfid-market-trends-forecast/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-market-trends-forecast/,blog-post,RFID Market Trends and Forecast 2025,informational,2395,0,430,3,2,12,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-10,2026-07-10T12:00:00Z,,/rfq/,58,128,.svg,og:image SVG,IMPROVE
/blog/rfid-oem-white-label-program-guide/,200,indexable,URL is unknown to Google,,https://proudtek.com/blog/rfid-oem-white-label-program-guide/,blog-post,RFID OEM White-Label,informational,2593,0,372,9,4,11,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T00:00:00Z,,"/contact/custom-rfid-cards/,/contact/rfid-labels-tags/,/rfq/",62,122,.svg,competing CTAs; title>60; og:image SVG; unknown to Google,IMPROVE
/blog/rfid-reader-not-detecting-tags-troubleshooting/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-reader-not-detecting-tags-troubleshooting/,blog-post,RFID Reader Not Detecting Tags? A Field Guide,informational,2849,0,505,3,3,11,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/rfid-readers/,/rfq/",62,148,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-reseller-program-distributor-margin-math/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-reseller-program-distributor-margin-math/,blog-post,RFID Reseller Program,informational,1988,0,347,9,1,13,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/custom-rfid-cards/,/contact/rfid-labels-tags/,/contact/rfid-readers/,/r",60,137,.svg,competing CTAs; og:image SVG,IMPROVE
/blog/rfid-retail-inventory-management/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-retail-inventory-management/,blog-post,RFID for Retail Inventory Management,informational,2709,0,471,9,6,10,6,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-09,2026-07-09T00:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",53,140,.svg,og:image SVG,IMPROVE
/blog/rfid-retail-shrinkage-reduction-data/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-retail-shrinkage-reduction-data/,blog-post,RFID Retail Shrinkage Reduction,informational,2673,0,571,4,2,9,5,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T12:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",59,95,.svg,og:image SVG,IMPROVE
/blog/rfid-rfp-template-questions-suppliers/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-rfp-template-questions-suppliers/,blog-post,RFID RFP Template,informational,2337,0,416,14,11,14,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T14:30:00Z,,"/contact/custom-rfid-cards/,/contact/rfid-labels-tags/,/contact/rfid-readers/,/r",58,132,.svg,competing CTAs; og:image SVG,IMPROVE
/blog/rfid-shipping-air-vs-sea-freight-cost-tradeoff/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-shipping-air-vs-sea-freight-cost-tradeoff/,blog-post,RFID Tag Shipping,informational,2327,0,455,9,9,8,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/rfid-labels-tags/,/rfq/",61,151,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-ski-pass-card-season/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-ski-pass-card-season/,blog-post,RFID Ski Pass Cards,informational,2172,0,399,2,2,8,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T16:00:00Z,,"/contact/custom-rfid-cards/,/rfq/",61,124,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-surgical-sponge-counting-fda-aorn/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-surgical-sponge-counting-fda-aorn/,blog-post,RFID Surgical Sponge Counting,informational,2358,0,346,4,2,7,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/rfid-labels-tags/,/rfq/",61,123,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-sustainability-circular-economy/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-sustainability-circular-economy/,blog-post,RFID Tracking for the Circular Economy,informational,2190,0,431,3,3,10,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,/rfq/,55,153,.svg,og:image SVG,IMPROVE
/blog/rfid-system-cost-small-business/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-system-cost-small-business/,blog-post,Is RFID Too Expensive for Small Business?,informational,2272,0,429,4,3,6,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-08,2026-07-08,,/rfq/,58,109,.svg,og:image SVG,IMPROVE
/blog/rfid-tag-lifespan-duration/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-tag-lifespan-duration/,blog-post,How Long Does an RFID Tag Last?,informational,2235,0,421,2,2,11,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-11,2026-07-11T12:00:00Z,,"/contact/rfid-labels-tags/,/rfq/",48,104,.svg,og:image SVG,IMPROVE
/blog/rfid-tag-moq-negotiation-strategy/,200,indexable,URL is unknown to Google,,https://proudtek.com/blog/rfid-tag-moq-negotiation-strategy/,blog-post,RFID Tag MOQ Strategy,informational,2145,0,398,4,4,14,5,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T12:00:00Z,,"/contact/custom-rfid-cards/,/contact/rfid-labels-tags/,/rfq/",62,135,.svg,competing CTAs; title>60; og:image SVG; unknown to Google,IMPROVE
/blog/rfid-tag-read-range-optimization/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-tag-read-range-optimization/,blog-post,RFID Tag Read Range Too Short? How to Fix It,informational,2323,0,443,2,2,10,6,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09T12:00:00Z,,"/contact/rfid-readers/,/rfq/",61,142,.svg,title>60; og:image SVG,IMPROVE
/blog/rfid-tag-wholesale-quote-reading-guide/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/blog/rfid-tag-wholesale-quote-reading-guide/,blog-post,RFID Tag Wholesale Pricing,informational,2336,0,383,5,5,12,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-09,2026-07-09,,"/contact/custom-rfid-cards/,/contact/rfid-labels-tags/,/contact/rfid-readers/,/r",61,141,.svg,competing CTAs; title>60; og:image SVG,IMPROVE
